date,district,confirmed,deaths,from_abroad,known_domestic_source
2020-04-18,Pirkanmaa,198,0,0,0
2020-04-18,Pohjois-Karjala,24,0,0,0
2020-04-18,Pohjois-Pohjanmaa,112,0,0,0
2020-04-18,Pohjois-Savo,121,0,0,0
2020-04-18,Päijät-Häme,66,0,0,0
2020-04-18,Satakunta,48,0,0,0
2020-04-18,Vaasa,48,0,0,0
2020-04-18,Varsinais-Suomi,230,0,0,0
2020-04-19,Ahvenanmaa,10,0,0,0
2020-04-19,Etelä-Karjala,14,0,0,0
2020-04-19,Etelä-Pohjanmaa,37,0,0,0
2020-04-19,Etelä-Savo,44,0,0,0
2020-04-19,HUS,2827,0,0,0
2020-04-19,Itä-Savo,10,0,0,0
2020-04-19,Kainuu,47,0,0,0
2020-04-19,Kanta-Häme,70,0,0,0
2020-04-19,Keski-Pohjanmaa,14,0,0,0
2020-04-19,Keski-Suomi,118,0,0,0
2020-04-19,Kymenlaakso,31,0,0,0
2020-04-19,Lappi,67,0,0,0
2020-04-19,Länsi-Pohja,84,0,0,0
2020-04-19,Pirkanmaa,200,0,0,0
2020-04-19,Pohjois-Karjala,24,0,0,0
2020-04-19,Pohjois-Pohjanmaa,112,0,0,0
2020-04-19,Pohjois-Savo,122,0,0,0
2020-04-19,Päijät-Häme,67,0,0,0
2020-04-19,Satakunta,49,0,0,0
2020-04-19,Vaasa,48,0,0,0
2020-04-19,Varsinais-Suomi,232,0,0,0
2020-04-20,Ahvenanmaa,10,0,0,0
2020-04-20,Etelä-Karjala,14,0,0,0
2020-04-20,Etelä-Pohjanmaa,37,0,0,0
2020-04-20,Etelä-Savo,44,0,0,0
2020-04-20,HUS,2942,0,0,0
2020-04-20,Itä-Savo,10,0,0,0
2020-04-20,Kainuu,48,0,0,0
2020-04-20,Kanta-Häme,73,0,0,0
2020-04-20,Keski-Pohjanmaa,14,0,0,0
2020-04-20,Keski-Suomi,120,0,0,0
2020-04-20,Kymenlaakso,32,0,0,0
2020-04-20,Lappi,67,0,0,0
2020-04-20,Länsi-Pohja,89,0,0,0
2020-04-20,Pirkanmaa,203,0,0,0
2020-04-20,Pohjois-Karjala,24,0,0,0
2020-04-20,Pohjois-Pohjanmaa,115,0,0,0
2020-04-20,Pohjois-Savo,123,0,0,0
2020-04-20,Päijät-Häme,69,0,0,0
2020-04-20,Satakunta,49,0,0,0
2020-04-20,Vaasa,48,0,0,0
2020-04-20,Varsinais-Suomi,239,0,0,0
2020-04-21,Ahvenanmaa,10,0,0,0
2020-04-21,Etelä-Karjala,14,0,0,0
2020-04-21,Etelä-Pohjanmaa,37,0,0,0
2020-04-21,Etelä-Savo,44,0,0,0
2020-04-21,HUS,3035,0,0,0
2020-04-21,Itä-Savo,10,0,0,0
2020-04-21,Kainuu,50,0,0,0
2020-04-21,Kanta-Häme,76,0,0,0
2020-04-21,Keski-Pohjanmaa,14,0,0,0
2020-04-21,Keski-Suomi,120,0,0,0
2020-04-21,Kymenlaakso,33,0,0,0
2020-04-21,Lappi,67,0,0,0
2020-04-21,Länsi-Pohja,91,0,0,0
2020-04-21,Pirkanmaa,206,0,0,0
2020-04-21,Pohjois-Karjala,25,0,0,0
2020-04-21,Pohjois-Pohjanmaa,118,0,0,0
2020-04-21,Pohjois-Savo,123,0,0,0
2020-04-21,Päijät-Häme,70,0,0,0
2020-04-21,Satakunta,49,0,0,0
2020-04-21,Vaasa,49,0,0,0
2020-04-21,Varsinais-Suomi,241,0,0,0
2020-04-22,Ahvenanmaa,11,0,0,0
2020-04-22,Etelä-Karjala,14,0,0,0
2020-04-22,Etelä-Pohjanmaa,37,0,0,0
2020-04-22,Etelä-Savo,44,0,0,0
2020-04-22,HUS,3139,0,0,0
2020-04-22,Itä-Savo,10,0,0,0
2020-04-22,Kainuu,52,0,0,0
2020-04-22,Kanta-Häme,76,0,0,0
2020-04-22,Keski-Pohjanmaa,14,0,0,0
2020-04-22,Keski-Suomi,122,0,0,0
2020-04-22,Kymenlaakso,33,0,0,0
2020-04-22,Lappi,67,0,0,0
2020-04-22,Länsi-Pohja,94,0,0,0
2020-04-22,Pirkanmaa,209,0,0,0
2020-04-22,Pohjois-Karjala,25,0,0,0
2020-04-22,Pohjois-Pohjanmaa,119,0,0,0
2020-04-22,Pohjois-Savo,123,0,0,0
2020-04-22,Päijät-Häme,71,0,0,0
2020-04-22,Satakunta,50,0,0,0
2020-04-22,Vaasa,50,0,0,0
2020-04-22,Varsinais-Suomi,246,0,0,0
2020-04-23,Ahvenanmaa,11,0,0,0
2020-04-23,Etelä-Karjala,14,0,0,0
2020-04-23,Etelä-Pohjanmaa,37,0,0,0
2020-04-23,Etelä-Savo,44,0,0,0
2020-04-23,HUS,3239,0,0,0
2020-04-23,Itä-Savo,10,0,0,0
2020-04-23,Kainuu,54,0,0,0
2020-04-23,Kanta-Häme,79,0,0,0
2020-04-23,Keski-Pohjanmaa,14,0,0,0
2020-04-23,Keski-Suomi,123,0,0,0
2020-04-23,Kymenlaakso,33,0,0,0
2020-04-23,Lappi,67,0,0,0
2020-04-23,Länsi-Pohja,96,0,0,0
2020-04-23,Pirkanmaa,211,0,0,0
2020-04-23,Pohjois-Karjala,25,0,0,0
2020-04-23,Pohjois-Pohjanmaa,120,0,0,0
2020-04-23,Pohjois-Savo,123,0,0,0
2020-04-23,Päijät-Häme,73,0,0,0
2020-04-23,Satakunta,51,0,0,0
2020-04-23,Vaasa,50,0,0,0
2020-04-23,Varsinais-Suomi,248,0,0,0
2020-04-24,Ahvenanmaa,11,0,0,0
2020-04-24,Etelä-Karjala,14,0,0,0
2020-04-24,Etelä-Pohjanmaa,37,0,0,0
2020-04-24,Etelä-Savo,44,0,0,0
2020-04-24,HUS,3311,0,0,0
2020-04-24,Itä-Savo,10,0,0,0
2020-04-24,Kainuu,57,0,0,0
2020-04-24,Kanta-Häme,81,0,0,0
2020-04-24,Keski-Pohjanmaa,14,0,0,0
2020-04-24,Keski-Suomi,125,0,0,0
2020-04-24,Kymenlaakso,33,0,0,0
2020-04-24,Lappi,67,0,0,0
2020-04-24,Länsi-Pohja,101,0,0,0
2020-04-24,Pirkanmaa,213,0,0,0
2020-04-24,Pohjois-Karjala,25,0,0,0
2020-04-24,Pohjois-Pohjanmaa,122,0,0,0
2020-04-24,Pohjois-Savo,123,0,0,0
2020-04-24,Päijät-Häme,75,0,0,0
2020-04-24,Satakunta,51,0,0,0
2020-04-24,Vaasa,50,0,0,0
2020-04-24,Varsinais-Suomi,251,0,0,0
2020-04-25,Ahvenanmaa,11,0,0,0
2020-04-25,Etelä-Karjala,14,0,0,0
2020-04-25,Etelä-Pohjanmaa,37,0,0,0
2020-04-25,Etelä-Savo,44,0,0,0
2020-04-25,HUS,3382,0,0,0
2020-04-25,Itä-Savo,10,0,0,0
2020-04-25,Kainuu,57,0,0,0
2020-04-25,Kanta-Häme,81,0,0,0
2020-04-25,Keski-Pohjanmaa,14,0,0,0
2020-04-25,Keski-Suomi,125,0,0,0
2020-04-25,Kymenlaakso,33,0,0,0
2020-04-25,Lappi,67,0,0,0
2020-04-25,Länsi-Pohja,105,0,0,0
2020-04-25,Pirkanmaa,213,0,0,0
2020-04-25,Pohjois-Karjala,25,0,0,0
2020-04-25,Pohjois-Pohjanmaa,122,0,0,0
2020-04-25,Pohjois-Savo,123,0,0,0
2020-04-25,Päijät-Häme,75,0,0,0
2020-04-25,Satakunta,51,0,0,0
2020-04-25,Vaasa,50,0,0,0
2020-04-25,Varsinais-Suomi,252,0,0,0
2020-04-26,Ahvenanmaa,11,0,0,0
2020-04-26,Etelä-Karjala,14,0,0,0
2020-04-26,Etelä-Pohjanmaa,37,0,0,0
2020-04-26,Etelä-Savo,45,0,0,0
2020-04-26,HUS,3439,0,0,0
2020-04-26,Itä-Savo,10,0,0,0
2020-04-26,Kainuu,58,0,0,0
2020-04-26,Kanta-Häme,82,0,0,0
2020-04-26,Keski-Pohjanmaa,14,0,0,0
2020-04-26,Keski-Suomi,127,0,0,0
2020-04-26,Kymenlaakso,34,0,0,0
2020-04-26,Lappi,67,0,0,0
2020-04-26,Länsi-Pohja,108,0,0,0
2020-04-26,Pirkanmaa,214,0,0,0
2020-04-26,Pohjois-Karjala,25,0,0,0
2020-04-26,Pohjois-Pohjanmaa,122,0,0,0
2020-04-26,Pohjois-Savo,123,0,0,0
2020-04-26,Päijät-Häme,76,0,0,0
2020-04-26,Satakunta,51,0,0,0
2020-04-26,Vaasa,50,0,0,0
2020-04-26,Varsinais-Suomi,257,0,0,0
2020-04-27,Ahvenanmaa,11,0,0,0
2020-04-27,Etelä-Karjala,14,0,0,0
2020-04-27,Etelä-Pohjanmaa,37,0,0,0
2020-04-27,Etelä-Savo,45,0,0,0
2020-04-27,HUS,3536,0,0,0
2020-04-27,Itä-Savo,10,0,0,0
2020-04-27,Kainuu,60,0,0,0
2020-04-27,Kanta-Häme,84,0,0,0
2020-04-27,Keski-Pohjanmaa,14,0,0,0
2020-04-27,Keski-Suomi,128,0,0,0
2020-04-27,Kymenlaakso,35,0,0,0
2020-04-27,Lappi,69,0,0,0
2020-04-27,Länsi-Pohja,111,0,0,0
2020-04-27,Pirkanmaa,219,0,0,0
2020-04-27,Pohjois-Karjala,25,0,0,0
2020-04-27,Pohjois-Pohjanmaa,122,0,0,0
2020-04-27,Pohjois-Savo,125,0,0,0
2020-04-27,Päijät-Häme,77,0,0,0
2020-04-27,Satakunta,51,0,0,0
2020-04-27,Vaasa,52,0,0,0
2020-04-27,Varsinais-Suomi,263,0,0,0
2020-04-28,Ahvenanmaa,11,0,0,0
2020-04-28,Etelä-Karjala,14,0,0,0
2020-04-28,Etelä-Pohjanmaa,37,0,0,0
2020-04-28,Etelä-Savo,45,0,0,0
2020-04-28,HUS,3657,0,0,0
2020-04-28,Itä-Savo,10,0,0,0
2020-04-28,Kainuu,61,0,0,0
2020-04-28,Kanta-Häme,85,0,0,0
2020-04-28,Keski-Pohjanmaa,14,0,0,0
2020-04-28,Keski-Suomi,128,0,0,0
2020-04-28,Kymenlaakso,35,0,0,0
2020-04-28,Lappi,70,0,0,0
2020-04-28,Länsi-Pohja,111,0,0,0
2020-04-28,Pirkanmaa,225,0,0,0
2020-04-28,Pohjois-Karjala,25,0,0,0
2020-04-28,Pohjois-Pohjanmaa,125,0,0,0
2020-04-28,Pohjois-Savo,127,0,0,0
2020-04-28,Päijät-Häme,77,0,0,0
2020-04-28,Satakunta,52,0,0,0
2020-04-28,Vaasa,52,0,0,0
2020-04-28,Varsinais-Suomi,266,0,0,0
2020-04-29,Ahvenanmaa,11,0,0,0
2020-04-29,Etelä-Karjala,14,0,0,0
2020-04-29,Etelä-Pohjanmaa,37,0,0,0
2020-04-29,Etelä-Savo,45,0,0,0
2020-04-29,HUS,3753,0,0,0
2020-04-29,Itä-Savo,10,0,0,0
2020-04-29,Kainuu,61,0,0,0
2020-04-29,Kanta-Häme,85,0,0,0
2020-04-29,Keski-Pohjanmaa,14,0,0,0
2020-04-29,Keski-Suomi,128,0,0,0
2020-04-29,Kymenlaakso,35,0,0,0
2020-04-29,Lappi,70,0,0,0
2020-04-29,Länsi-Pohja,114,0,0,0
2020-04-29,Pirkanmaa,228,0,0,0
2020-04-29,Pohjois-Karjala,25,0,0,0
2020-04-29,Pohjois-Pohjanmaa,126,0,0,0
2020-04-29,Pohjois-Savo,127,0,0,0
2020-04-29,Päijät-Häme,77,0,0,0
2020-04-29,Satakunta,53,0,0,0
2020-04-29,Vaasa,52,0,0,0
2020-04-29,Varsinais-Suomi,268,0,0,0
2020-04-30,Ahvenanmaa,11,0,0,0
2020-04-30,Etelä-Karjala,14,0,0,0
2020-04-30,Etelä-Pohjanmaa,37,0,0,0
2020-04-30,Etelä-Savo,45,0,0,0
2020-04-30,HUS,3821,0,0,0
2020-04-30,Itä-Savo,10,0,0,0
2020-04-30,Kainuu,62,0,0,0
2020-04-30,Kanta-Häme,86,0,0,0
2020-04-30,Keski-Pohjanmaa,14,0,0,0
2020-04-30,Keski-Suomi,128,0,0,0
2020-04-30,Kymenlaakso,35,0,0,0
2020-04-30,Lappi,70,0,0,0
2020-04-30,Länsi-Pohja,118,0,0,0
2020-04-30,Pirkanmaa,229,0,0,0
2020-04-30,Pohjois-Karjala,25,0,0,0
2020-04-30,Pohjois-Pohjanmaa,127,0,0,0
2020-04-30,Pohjois-Savo,127,0,0,0
2020-04-30,Päijät-Häme,78,0,0,0
2020-04-30,Satakunta,53,0,0,0
2020-04-30,Vaasa,52,0,0,0
2020-04-30,Varsinais-Suomi,277,0,0,0
2020-05-01,Ahvenanmaa,11,0,0,0
2020-05-01,Etelä-Karjala,14,0,0,0
2020-05-01,Etelä-Pohjanmaa,37,0,0,0
2020-05-01,Etelä-Savo,45,0,0,0
2020-05-01,HUS,3860,0,0,0
2020-05-01,Itä-Savo,10,0,0,0
2020-05-01,Kainuu,62,0,0,0
2020-05-01,Kanta-Häme,87,0,0,0
2020-05-01,Keski-Pohjanmaa,14,0,0,0
2020-05-01,Keski-Suomi,128,0,0,0
2020-05-01,Kymenlaakso,36,0,0,0
2020-05-01,Lappi,70,0,0,0
2020-05-01,Länsi-Pohja,120,0,0,0
2020-05-01,Pirkanmaa,229,0,0,0
2020-05-01,Pohjois-Karjala,25,0,0,0
2020-05-01,Pohjois-Pohjanmaa,127,0,0,0
2020-05-01,Pohjois-Savo,127,0,0,0
2020-05-01,Päijät-Häme,78,0,0,0
2020-05-01,Satakunta,53,0,0,0
2020-05-01,Vaasa,53,0,0,0
2020-05-01,Varsinais-Suomi,281,0,0,0
2020-05-02,Ahvenanmaa,11,0,0,0
2020-05-02,Etelä-Karjala,14,0,0,0
2020-05-02,Etelä-Pohjanmaa,37,0,0,0
2020-05-02,Etelä-Savo,45,0,0,0
2020-05-02,HUS,3908,0,0,0
2020-05-02,Itä-Savo,10,0,0,0
2020-05-02,Kainuu,62,0,0,0
2020-05-02,Kanta-Häme,89,0,0,0
2020-05-02,Keski-Pohjanmaa,14,0,0,0
2020-05-02,Keski-Suomi,128,0,0,0
2020-05-02,Kymenlaakso,37,0,0,0
2020-05-02,Lappi,70,0,0,0
2020-05-02,Länsi-Pohja,122,0,0,0
2020-05-02,Pirkanmaa,232,0,0,0
2020-05-02,Pohjois-Karjala,25,0,0,0
2020-05-02,Pohjois-Pohjanmaa,127,0,0,0
2020-05-02,Pohjois-Savo,127,0,0,0
2020-05-02,Päijät-Häme,78,0,0,0
2020-05-02,Satakunta,53,0,0,0
2020-05-02,Vaasa,53,0,0,0
2020-05-02,Varsinais-Suomi,281,0,0,0
2020-05-03,Ahvenanmaa,11,0,0,0
2020-05-03,Etelä-Karjala,14,0,0,0
2020-05-03,Etelä-Pohjanmaa,37,0,0,0
2020-05-03,Etelä-Savo,45,0,0,0
2020-05-03,HUS,3964,0,0,0
2020-05-03,Itä-Savo,10,0,0,0
2020-05-03,Kainuu,62,0,0,0
2020-05-03,Kanta-Häme,90,0,0,0
2020-05-03,Keski-Pohjanmaa,14,0,0,0
2020-05-03,Keski-Suomi,128,0,0,0
2020-05-03,Kymenlaakso,37,0,0,0
2020-05-03,Lappi,70,0,0,0
2020-05-03,Länsi-Pohja,123,0,0,0
2020-05-03,Pirkanmaa,234,0,0,0
2020-05-03,Pohjois-Karjala,25,0,0,0
2020-05-03,Pohjois-Pohjanmaa,127,0,0,0
2020-05-03,Pohjois-Savo,127,0,0,0
2020-05-03,Päijät-Häme,78,0,0,0
2020-05-03,Satakunta,53,0,0,0
2020-05-03,Vaasa,53,0,0,0
2020-05-03,Varsinais-Suomi,282,0,0,0
2020-05-04,Ahvenanmaa,11,0,0,0
2020-05-04,Etelä-Karjala,15,0,0,0
2020-05-04,Etelä-Pohjanmaa,38,0,0,0
2020-05-04,Etelä-Savo,46,0,0,0
2020-05-04,HUS,4070,0,0,0
2020-05-04,Itä-Savo,10,0,0,0
2020-05-04,Kainuu,62,0,0,0
2020-05-04,Kanta-Häme,97,0,0,0
2020-05-04,Keski-Pohjanmaa,14,0,0,0
2020-05-04,Keski-Suomi,128,0,0,0
2020-05-04,Kymenlaakso,39,0,0,0
2020-05-04,Lappi,70,0,0,0
2020-05-04,Länsi-Pohja,125,0,0,0
2020-05-04,Pirkanmaa,236,0,0,0
2020-05-04,Pohjois-Karjala,25,0,0,0
2020-05-04,Pohjois-Pohjanmaa,128,0,0,0
2020-05-04,Pohjois-Savo,129,0,0,0
2020-05-04,Päijät-Häme,80,0,0,0
2020-05-04,Satakunta,53,0,0,0
2020-05-04,Vaasa,53,0,0,0
2020-05-04,Varsinais-Suomi,288,0,0,0
2020-05-05,Ahvenanmaa,11,0,0,0
2020-05-05,Etelä-Karjala,16,0,0,0
2020-05-05,Etelä-Pohjanmaa,39,0,0,0
2020-05-05,Etelä-Savo,47,0,0,0
2020-05-05,HUS,4173,0,0,0
2020-05-05,Itä-Savo,10,0,0,0
2020-05-05,Kainuu,62,0,0,0
2020-05-05,Kanta-Häme,97,0,0,0
2020-05-05,Keski-Pohjanmaa,14,0,0,0
2020-05-05,Keski-Suomi,129,0,0,0
2020-05-05,Kymenlaakso,39,0,0,0
2020-05-05,Lappi,70,0,0,0
2020-05-05,Länsi-Pohja,130,0,0,0
2020-05-05,Pirkanmaa,239,0,0,0
2020-05-05,Pohjois-Karjala,25,0,0,0
2020-05-05,Pohjois-Pohjanmaa,128,0,0,0
2020-05-05,Pohjois-Savo,130,0,0,0
2020-05-05,Päijät-Häme,81,0,0,0
2020-05-05,Satakunta,53,0,0,0
2020-05-05,Vaasa,53,0,0,0
2020-05-05,Varsinais-Suomi,296,0,0,0
2020-05-06,Ahvenanmaa,11,0,0,0
2020-05-06,Etelä-Karjala,17,0,0,0
2020-05-06,Etelä-Pohjanmaa,39,0,0,0
2020-05-06,Etelä-Savo,47,0,0,0
2020-05-06,HUS,4249,0,0,0
2020-05-06,Itä-Savo,10,0,0,0
2020-05-06,Kainuu,62,0,0,0
2020-05-06,Kanta-Häme,100,0,0,0
2020-05-06,Keski-Pohjanmaa,14,0,0,0
2020-05-06,Keski-Suomi,129,0,0,0
2020-05-06,Kymenlaakso,40,0,0,0
2020-05-06,Lappi,70,0,0,0
2020-05-06,Länsi-Pohja,132,0,0,0
2020-05-06,Pirkanmaa,243,0,0,0
2020-05-06,Pohjois-Karjala,25,0,0,0
2020-05-06,Pohjois-Pohjanmaa,129,0,0,0
2020-05-06,Pohjois-Savo,130,0,0,0
2020-05-06,Päijät-Häme,86,0,0,0
2020-05-06,Satakunta,53,0,0,0
2020-05-06,Vaasa,53,0,0,0
2020-05-06,Varsinais-Suomi,297,0,0,0
2020-05-07,Ahvenanmaa,11,0,0,0
2020-05-07,Etelä-Karjala,17,0,0,0
2020-05-07,Etelä-Pohjanmaa,42,0,0,0
2020-05-07,Etelä-Savo,47,0,0,0
2020-05-07,HUS,4334,0,0,0
2020-05-07,Itä-Savo,10,0,0,0
2020-05-07,Kainuu,62,0,0,0
2020-05-07,Kanta-Häme,103,0,0,0
2020-05-07,Keski-Pohjanmaa,15,0,0,0
2020-05-07,Keski-Suomi,130,0,0,0
2020-05-07,Kymenlaakso,40,0,0,0
2020-05-07,Lappi,70,0,0,0
2020-05-07,Länsi-Pohja,134,0,0,0
2020-05-07,Pirkanmaa,245,0,0,0
2020-05-07,Pohjois-Karjala,25,0,0,0
2020-05-07,Pohjois-Pohjanmaa,129,0,0,0
2020-05-07,Pohjois-Savo,132,0,0,0
2020-05-07,Päijät-Häme,88,0,0,0
2020-05-07,Satakunta,53,0,0,0
2020-05-07,Vaasa,53,0,0,0
2020-05-07,Varsinais-Suomi,304,0,0,0
2020-05-08,Ahvenanmaa,11,0,0,0
2020-05-08,Etelä-Karjala,17,0,0,0
2020-05-08,Etelä-Pohjanmaa,42,0,0,0
2020-05-08,Etelä-Savo,47,0,0,0
2020-05-08,HUS,4402,0,0,0
2020-05-08,Itä-Savo,10,0,0,0
2020-05-08,Kainuu,63,0,0,0
2020-05-08,Kanta-Häme,105,0,0,0
2020-05-08,Keski-Pohjanmaa,16,0,0,0
2020-05-08,Keski-Suomi,130,0,0,0
2020-05-08,Kymenlaakso,40,0,0,0
2020-05-08,Lappi,71,0,0,0
2020-05-08,Länsi-Pohja,135,0,0,0
2020-05-08,Pirkanmaa,246,0,0,0
2020-05-08,Pohjois-Karjala,25,0,0,0
2020-05-08,Pohjois-Pohjanmaa,129,0,0,0
2020-05-08,Pohjois-Savo,133,0,0,0
2020-05-08,Päijät-Häme,89,0,0,0
2020-05-08,Satakunta,53,0,0,0
2020-05-08,Vaasa,54,0,0,0
2020-05-08,Varsinais-Suomi,307,0,0,0
2020-05-09,Ahvenanmaa,11,0,0,0
2020-05-09,Etelä-Karjala,17,0,0,0
2020-05-09,Etelä-Pohjanmaa,43,0,0,0
2020-05-09,Etelä-Savo,47,0,0,0
2020-05-09,HUS,4445,0,0,0
2020-05-09,Itä-Savo,10,0,0,0
2020-05-09,Kainuu,63,0,0,0
2020-05-09,Kanta-Häme,105,0,0,0
2020-05-09,Keski-Pohjanmaa,16,0,0,0
2020-05-09,Keski-Suomi,131,0,0,0
2020-05-09,Kymenlaakso,40,0,0,0
2020-05-09,Lappi,71,0,0,0
2020-05-09,Länsi-Pohja,136,0,0,0
2020-05-09,Pirkanmaa,246,0,0,0
2020-05-09,Pohjois-Karjala,25,0,0,0
2020-05-09,Pohjois-Pohjanmaa,129,0,0,0
2020-05-09,Pohjois-Savo,133,0,0,0
2020-05-09,Päijät-Häme,90,0,0,0
2020-05-09,Satakunta,53,0,0,0
2020-05-09,Vaasa,54,0,0,0
2020-05-09,Varsinais-Suomi,307,0,0,0
2020-05-10,Ahvenanmaa,11,0,0,0
2020-05-10,Etelä-Karjala,18,0,0,0
2020-05-10,Etelä-Pohjanmaa,43,0,0,0
2020-05-10,Etelä-Savo,47,0,0,0
2020-05-10,HUS,4464,0,0,0
2020-05-10,Itä-Savo,10,0,0,0
2020-05-10,Kainuu,63,0,0,0
2020-05-10,Kanta-Häme,105,0,0,0
2020-05-10,Keski-Pohjanmaa,20,0,0,0
2020-05-10,Keski-Suomi,131,0,0,0
2020-05-10,Kymenlaakso,40,0,0,0
2020-05-10,Lappi,71,0,0,0
2020-05-10,Länsi-Pohja,137,0,0,0
2020-05-10,Pirkanmaa,246,0,0,0
2020-05-10,Pohjois-Karjala,25,0,0,0
2020-05-10,Pohjois-Pohjanmaa,129,0,0,0
2020-05-10,Pohjois-Savo,133,0,0,0
2020-05-10,Päijät-Häme,93,0,0,0
2020-05-10,Satakunta,53,0,0,0
2020-05-10,Vaasa,54,0,0,0
2020-05-10,Varsinais-Suomi,307,0,0,0
2020-05-11,Ahvenanmaa,11,0,0,0
2020-05-11,Etelä-Karjala,18,0,0,0
2020-05-11,Etelä-Pohjanmaa,45,0,0,0
2020-05-11,Etelä-Savo,48,0,0,0
2020-05-11,HUS,4536,0,0,0
2020-05-11,Itä-Savo,10,0,0,0
2020-05-11,Kainuu,63,0,0,0
2020-05-11,Kanta-Häme,105,0,0,0
2020-05-11,Keski-Pohjanmaa,20,0,0,0
2020-05-11,Keski-Suomi,131,0,0,0
2020-05-11,Kymenlaakso,40,0,0,0
2020-05-11,Lappi,72,0,0,0
2020-05-11,Länsi-Pohja,140,0,0,0
2020-05-11,Pirkanmaa,250,0,0,0
2020-05-11,Pohjois-Karjala,25,0,0,0
2020-05-11,Pohjois-Pohjanmaa,131,0,0,0
2020-05-11,Pohjois-Savo,134,0,0,0
2020-05-11,Päijät-Häme,96,0,0,0
2020-05-11,Satakunta,53,0,0,0
2020-05-11,Vaasa,55,0,0,0
2020-05-11,Varsinais-Suomi,310,0,0,0
2020-05-12,Ahvenanmaa,11,0,0,0
2020-05-12,Etelä-Karjala,18,0,0,0
2020-05-12,Etelä-Pohjanmaa,45,0,0,0
2020-05-12,Etelä-Savo,48,0,0,0
2020-05-12,HUS,4596,0,0,0
2020-05-12,Itä-Savo,10,0,0,0
2020-05-12,Kainuu,63,0,0,0
2020-05-12,Kanta-Häme,105,0,0,0
2020-05-12,Keski-Pohjanmaa,20,0,0,0
2020-05-12,Keski-Suomi,131,0,0,0
2020-05-12,Kymenlaakso,41,0,0,0
2020-05-12,Lappi,72,0,0,0
2020-05-12,Länsi-Pohja,140,0,0,0
2020-05-12,Pirkanmaa,251,0,0,0
2020-05-12,Pohjois-Karjala,25,0,0,0
2020-05-12,Pohjois-Pohjanmaa,131,0,0,0
2020-05-12,Pohjois-Savo,136,0,0,0
2020-05-12,Päijät-Häme,98,0,0,0
2020-05-12,Satakunta,53,0,0,0
2020-05-12,Vaasa,55,0,0,0
2020-05-12,Varsinais-Suomi,311,0,0,0
2020-05-13,Ahvenanmaa,11,0,0,0
2020-05-13,Etelä-Karjala,18,0,0,0
2020-05-13,Etelä-Pohjanmaa,45,0,0,0
2020-05-13,Etelä-Savo,49,0,0,0
2020-05-13,HUS,4661,0,0,0
2020-05-13,Itä-Savo,10,0,0,0
2020-05-13,Kainuu,63,0,0,0
2020-05-13,Kanta-Häme,105,0,0,0
2020-05-13,Keski-Pohjanmaa,20,0,0,0
2020-05-13,Keski-Suomi,131,0,0,0
2020-05-13,Kymenlaakso,42,0,0,0
2020-05-13,Lappi,72,0,0,0
2020-05-13,Länsi-Pohja,140,0,0,0
2020-05-13,Pirkanmaa,252,0,0,0
2020-05-13,Pohjois-Karjala,25,0,0,0
2020-05-13,Pohjois-Pohjanmaa,131,0,0,0
2020-05-13,Pohjois-Savo,137,0,0,0
2020-05-13,Päijät-Häme,102,0,0,0
2020-05-13,Satakunta,53,0,0,0
2020-05-13,Vaasa,55,0,0,0
2020-05-13,Varsinais-Suomi,317,0,0,0
2020-05-14,Ahvenanmaa,11,0,0,0
2020-05-14,Etelä-Karjala,18,0,0,0
2020-05-14,Etelä-Pohjanmaa,45,0,0,0
2020-05-14,Etelä-Savo,49,0,0,0
2020-05-14,HUS,4706,0,0,0
2020-05-14,Itä-Savo,10,0,0,0
2020-05-14,Kainuu,64,0,0,0
2020-05-14,Kanta-Häme,106,0,0,0
2020-05-14,Keski-Pohjanmaa,20,0,0,0
2020-05-14,Keski-Suomi,131,0,0,0
2020-05-14,Kymenlaakso,42,0,0,0
2020-05-14,Lappi,72,0,0,0
2020-05-14,Länsi-Pohja,140,0,0,0
2020-05-14,Pirkanmaa,253,0,0,0
2020-05-14,Pohjois-Karjala,25,0,0,0
2020-05-14,Pohjois-Pohjanmaa,131,0,0,0
2020-05-14,Pohjois-Savo,137,0,0,0
2020-05-14,Päijät-Häme,104,0,0,0
2020-05-14,Satakunta,53,0,0,0
2020-05-14,Vaasa,55,0,0,0
2020-05-14,Varsinais-Suomi,318,0,0,0
2020-05-15,Ahvenanmaa,11,0,0,0
2020-05-15,Etelä-Karjala,18,0,0,0
2020-05-15,Etelä-Pohjanmaa,45,0,0,0
2020-05-15,Etelä-Savo,49,0,0,0
2020-05-15,HUS,4753,0,0,0
2020-05-15,Itä-Savo,10,0,0,0
2020-05-15,Kainuu,64,0,0,0
2020-05-15,Kanta-Häme,106,0,0,0
2020-05-15,Keski-Pohjanmaa,20,0,0,0
2020-05-15,Keski-Suomi,131,0,0,0
2020-05-15,Kymenlaakso,42,0,0,0
2020-05-15,Lappi,72,0,0,0
2020-05-15,Länsi-Pohja,143,0,0,0
2020-05-15,Pirkanmaa,253,0,0,0
2020-05-15,Pohjois-Karjala,25,0,0,0
2020-05-15,Pohjois-Pohjanmaa,131,0,0,0
2020-05-15,Pohjois-Savo,137,0,0,0
2020-05-15,Päijät-Häme,106,0,0,0
2020-05-15,Satakunta,53,0,0,0
2020-05-15,Vaasa,55,0,0,0
2020-05-15,Varsinais-Suomi,321,0,0,0
2020-05-16,Ahvenanmaa,11,0,0,0
